assigned_name	eve-type	eve-taxonomy	eve-numeric-id	eve-distribution	virus_genome_type	virus_family	virus_genus	organism	tax_class	superorder	tax_order	family	genus	target_version	scaffold	extract_start	extract_end	orientation	bitscore	identity	sequence_length
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Colobus_angolensis_palliatus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Colobus	ncbi_100_2015	gi|786073152|ref|NW_012116710.1|	1116270	1116572	+	206	100	303
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Colobus_guereza	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Colobus	Col_gue	CM038421.1	23870817	23871857	-	459	85.56	1041
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Colobus_guereza	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Colobus	Col_gue	CM038421.1	12042815	12043255	+	294	99.315	441
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Erythrocebus_patas	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Erythrocebus	EryPat_v1	PVJV010168183.1	525	758	+	148	100	234
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Macaca_mulatta	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Macaca	goldenpath_rheMac3	chr2	51039021	51040359	-	587	94.556	1339
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Macaca_nemestrina	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Macaca	Mnem_1.0	gi|778111909|ref|NW_012017021.1|	8829388	8829705	+	204	100	318
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Mandrillus_leucophaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Mandrillus	Mleu.le_1.0	gi|786069348|ref|NW_012104721.1|	2098932	2099249	-	202	100	318
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Mandrillus_sphinx	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Mandrillus	BGI_mandrill_1.0	SRPC01020533.1	44987	46406	+	420	93.469	1420
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Nasalis_larvatus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Nasalis	goldepath_nasLar1_2015-12	chr19	48614545	48614979	-	287	98.621	435
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Nasalis_larvatus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Nasalis	goldepath_nasLar1_2015-12	chrUn_JMHX01212126v1	105	386	-	191	98.936	282
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Papio_anubis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Papio	goldenpath_papAnu2	JH685222	58937	60265	+	798	100	1329
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pygathrix_nemaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Pygathrix	PygNem_v1_BIUU	PVHW010031461.1	17518	17955	+	284	97.26	438
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pygathrix_nemaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Pygathrix	PygNem_v1_BIUU	PVHW010036275.1	15497	16551	-	625	95.455	1055
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Rhinopithecus_bieti	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Rhinopithecus	ASM169854v1	NW_016805944.1	269644	270081	+	294	100	438
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Rhinopithecus_bieti	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Rhinopithecus	ASM169854v1	NW_016813019.1	891513	892549	-	662	100	1037
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Rhinopithecus_roxellana	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Rhinopithecus	ncbi_100_2014-11-18	gi|723393467|ref|NW_010820989.1|	1541083	1541520	+	294	100	438
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Rhinopithecus_roxellana	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Rhinopithecus	ncbi_100_2014-11-18	gi|723404688|ref|NW_010809768.1|	200482	201520	-	663	100	1039
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Semnopithecus_entellus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Semnopithecus	SemEnt_v1	PVII010008711.1	48013	48447	+	280	95.862	435
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Semnopithecus_entellus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Semnopithecus	SemEnt_v1	PVII010100687.1	2434	3471	+	432	96.957	1038
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Theropithecus_gelada	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Theropithecus	Tgel_1.0	NC_037669.1	54677394	54678733	-	867	100	1340
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Trachypithecus_francoisi	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Trachypithecus	Tfra_2.0	VVIV01000994.1	54082962	54084000	+	650	97.977	1039
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Trachypithecus_francoisi	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Trachypithecus	Tfra_2.0	VVIV01000998.1	2066922	2067359	-	281	95.89	438
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Daubentonia_madagascariensis	Mammalia	Euarchontoglires	Primates	Daubentoniidae	Daubentonia	broad_1.0_oct_2012	gi|368969567|gb|AGTM011791760.1|	1462	2208	-	61.6	58.621	747
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Daubentonia_madagascariensis	Mammalia	Euarchontoglires	Primates	Daubentoniidae	Daubentonia	DauMad_v1_BIUU	PVJZ01000986.1	204381	205127	-	61.6	58.621	747
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Gorilla_gorilla	Mammalia	Euarchontoglires	Primates	Hominidae	Gorilla	goldenpath_gorGor3	chr3	10436186	10436497	+	216	100	312
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Homo_sapiens	Mammalia	Euarchontoglires	Primates	Hominidae	Homo	goldenpath_hg19_2009	chr3	10152383	10152706	+	222	100	324
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Homo_sapiens	Mammalia	Euarchontoglires	Primates	Hominidae	Homo	goldenpath_hg38_chromosome	chr3	10110699	10111022	+	222	100	324
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pan_troglodytes	Mammalia	Euarchontoglires	Primates	Hominidae	Pan	goldenpath_panTro4	chr3	10308628	10308951	+	223	100	324
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pongo_abelii	Mammalia	Euarchontoglires	Primates	Hominidae	Pongo	goldenpath_ponAbe2	chr19	48074174	48074644	-	320	99.363	471
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pongo_abelii	Mammalia	Euarchontoglires	Primates	Hominidae	Pongo	goldenpath_ponAbe2	chr3	59821390	59821707	-	224	100	318
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Hoolock_leuconedys	Mammalia	Euarchontoglires	Primates	Hylobatidae	Hoolock	Hoo_leu	JAKGGE010000854.1	26994524	26994763	+	159	95	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Hylobates_moloch	Mammalia	Euarchontoglires	Primates	Hylobatidae	Hylobates	Hyl_mol	WKKJ03000004.1	27176327	27176650	+	214	96.296	324
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Hylobates_pileatus	Mammalia	Euarchontoglires	Primates	Hylobatidae	Hylobates	Hyl_pil	CM038519.1	29625561	29625884	+	209	94.444	324
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Symphalangus_syndactylus	Mammalia	Euarchontoglires	Primates	Hylobatidae	Symphalangus	ASM2376113v1	JAKFHD010000920.1	1234969	1235670	-	399	91.628	702
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Symphalangus_syndactylus	Mammalia	Euarchontoglires	Primates	Hylobatidae	Symphalangus	ASM2376113v1	JAKFHD010001051.1	18603826	18604143	+	209	94.34	318
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pithecia_pithecia	Mammalia	Euarchontoglires	Primates	Pitheciidae	Pithecia	PitPit_v1	PVIP01006493.1	87333	88372	+	510	81.02	1040
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Plecturocebus_donacophilus	Mammalia	Euarchontoglires	Primates	Pitheciidae	Plecturocebus	CalDon_v1_BIUU	PVKP010086627.1	589	1712	-	198	90.991	1124
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Antilocapra_americana	Mammalia	Laurasiatheria	Artiodactyla	Antilocapridae	Antilocapra	AntAmePen_v1_BIUU	PVKT010000030.1	94056	94346	-	89.7	88.235	291
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Eubalaena_japonica	Mammalia	Laurasiatheria	Artiodactyla	Balaenidae	Eubalaena	Eub_jap	RJWP010008102.1	49433	50080	+	432	96.759	648
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Balaenoptera_acutorostrata	Mammalia	Laurasiatheria	Artiodactyla	Balaenopteridae	Balaenoptera	goldenpath_balAcu1	KI537293	3276334	3276981	-	404	100	648
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Balaenoptera_bonaerensis	Mammalia	Laurasiatheria	Artiodactyla	Balaenopteridae	Balaenoptera	ASM97880v1	DF624621.1	920	1651	-	427	93.443	732
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Balaenoptera_musculus	Mammalia	Laurasiatheria	Artiodactyla	Balaenopteridae	Balaenoptera	Bal_mus	NC_045803.1	9552546	9553442	+	437	97.685	897
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Balaenoptera_physalus	Mammalia	Laurasiatheria	Artiodactyla	Balaenopteridae	Balaenoptera	Bal_phy	JAHXJN010000069.1	5335129	5335776	+	439	98.148	648
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Megaptera_novaeangliae	Mammalia	Laurasiatheria	Artiodactyla	Balaenopteridae	Megaptera	megNov1	RYZJ01000820.1	4882131	4883027	-	435	97.685	897
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Addax_nasomaculatus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Addax	Add_nas	JAIEZW010000253.1	2648629	2648856	-	120	85.333	228
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Aepyceros_melampus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Aepyceros	IMP	SJXQ01012796.1	194340	194657	-	122	77.632	318
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Ammotragus_lervia	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Ammotragus	NAZ_v1.0	NIVO01028851.1	2362626	2362862	-	151	94.937	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Antidorcas_marsupialis	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Antidorcas	SGB	SJYB01024173.1	1909	2148	+	141	86.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Beatragus_hunteri	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Beatragus	BeaHun_v1_BIUU	PVKQ01017367.1	45841	46080	+	136	85	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bison_bison	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bison	ncbi_UMD1_2015-05-14	gi|735088904|ref|NW_011494885.1|	2974345	2974584	-	159	97.5	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bos_frontalis	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bos	Bos_fro	JAFDUV010991282.1	5078	5317	-	159	98.734	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bos_gaurus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bos	Bos_gau	CM024452.1	24317237	24317476	-	161	98.75	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bos_grunniens	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bos	bbu_UMD_2015-05-14	gi|550708966|ref|NW_005394278.1|	884206	884445	+	163	100	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bos_indicus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bos	Bos_indicus_1.0	CM003038.1	53610687	53610926	-	159	97.5	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bos_mutus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bos	v2.0	gi|550708966|ref|NW_005394278.1|	884206	884445	+	163	100	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bos_taurus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bos	goldenpath_bosTau7	chr18	53525418	53525657	-	155	98.734	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Bubalus_bubalis	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Bubalus	ncbi_100_2015-05-14	gi|551721018|ref|NW_005785259.1|	1912850	1913089	+	157	96.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Budorcas_taxicolor	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Budorcas	Bud_tax	CM041246.1	55075054	55075290	-	155	96.203	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Capra_aegagrus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Capra	CapAeg_1.0	CM003232.1	54495797	54496033	-	157	100	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Capra_hircus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Capra	iggc_1.0_april_2013	gi|441468478|gb|CM001727.1|	52256409	52256645	-	153	94.937	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Cephalophus_harveyi	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Cephalophus	Cep_har	SJYT01046054.1	1142405	1142644	-	141	88.75	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Connochaetes_taurinus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Connochaetes	BWD	SJXO01005430.1	128129	128662	-	263	79.885	534
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Damaliscus_lunatus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Damaliscus	CTB	SJXP01000356.1	1528593	1528832	+	137	86.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Eudorcas_thomsonii	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Eudorcas	Eud_tho	SJYE01034078.1	73889	74128	-	131	88.608	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Hemitragus_hylocrius	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Hemitragus	HemHyl_v1	PVJR01004591.1	116306	116542	-	157	97.468	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Hippotragus_equinus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Hippotragus	Hip_equ	JAEFBM010000429.1	570613	570852	-	138	86.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Hippotragus_niger_niger	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Hippotragus	Hip_nig	VHQK01014707.1	2384235	2384474	-	142	87.5	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Kobus_ellipsiprymnus	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Kobus	DFW-scaff	SJYR01000927.1	596643	596882	+	135	86.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Kobus_leche_leche	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Kobus	Kob_lec	JACEGT010007198.1	2280430	2280669	-	139	87.5	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Litocranius_walleri	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Litocranius	GRK	SJYG01000303.1	292644	292853	-	125	87.143	210
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Madoqua_kirkii	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Madoqua	KDD	SJYC01106153.1	3278	3517	-	129	86.076	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Nanger_granti	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Nanger	GTG-3714	SJYD01053305.1	1706432	1706671	-	141	87.5	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Oryx_gazella	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Oryx	UCDavis_Ogaz_1	RAWW01011361.1	323732	323959	-	120	85.333	228
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Oryx_gazella	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Oryx	GMB	SJYN01012137.1	323732	323959	-	120	85.333	228
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Ourebia_ourebi	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Ourebia	ORB	SJXZ013492256.1	4680	4919	-	138	86.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Ovis_aries	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Ovis	ensembl_79_Oar_v3.1	14_dna:chromosome_chromosome:Oar_v3.1:14:1:62722625:1_REF	52887948	52888184	-	153	96.203	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Ovis_aries	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Ovis	goldenpath_oviAri3	chr14	52887948	52888184	-	153	96.203	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Ovis_aries	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Ovis	Oar_rambouillet_v1.0	CM008485.1	57292591	57292827	-	153	96.203	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pantholops_hodgsonii	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Pantholops	PHO1.0	gi|553012077|ref|NW_005808929.1|	881312	881548	+	159	100	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Philantomba_maxwellii	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Philantomba	MXD	SJYS01004383.1	449003	449242	-	138	87.5	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Procapra_przewalskii	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Procapra	PLG	SJYF01002097.1	2112888	2113130	-	139	87.5	243
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Pseudois_nayaur	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Pseudois	ASM318257v1	NIZD01163986.1	964	1200	-	157	100	237
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Raphicerus_campestris	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Raphicerus	SNB	SJYW01011041.1	1645616	1645855	-	132	83.75	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Redunca_redunca	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Redunca	BHR	SJYQ01107969.1	1519	1758	+	141	88.75	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Saiga_tatarica	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Saiga	SaiTat_v1	PVIK010046542.1	4695	4934	-	137	83.75	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Sylvicapra_grimmia	Mammalia	Laurasiatheria	Artiodactyla	Bovidae	Sylvicapra	CMD	SJYH01004963.1	703771	704010	-	149	91.25	240
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Camelus_bactrianus	Mammalia	Laurasiatheria	Artiodactyla	Camelidae	Camelus	MBC_1.0	gi|741191307|ref|NW_011513243.1|	21141073	21141672	+	362	100	600
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Camelus_bactrianus	Mammalia	Laurasiatheria	Artiodactyla	Camelidae	Camelus	MBC_1.0	gi|741193627|ref|NW_011511555.1|	2401159	2401563	-	277	100	405
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Camelus_dromedarius	Mammalia	Laurasiatheria	Artiodactyla	Camelidae	Camelus	ncbi_GCF_000767585_2015-05-14	gi|742333209|ref|NW_011592513.1|	320286	320690	-	277	100	405
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Camelus_dromedarius	Mammalia	Laurasiatheria	Artiodactyla	Camelidae	Camelus	ncbi_GCF_000767585_2015-05-14	gi|742342439|ref|NW_011591359.1|	3679469	3680068	-	361	100	600
EBLN-Carbovirus.9-Boreoeutheria	EBLN	Carbovirus	9	Boreoeutheria	RNAss-ve	Bornaviridae	Carbovirus	Camelus_ferus	Mammalia	Laurasiatheria	Artiodactyla	Camelidae	Camelus	bacsac_1.0_april_2013	gi|429343307|gb|KB016485.1|	227620	228024	+	277	100	405
